PROD_EST,COBERTURA,ANIO,Estado,Industria,VAL_USD,ESTATUS_CIFRA,ESTATUS
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,San Luis Potosí,Fabricación de maquinaria y equipo,655167,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,San Luis Potosí,"Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",274240,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,San Luis Potosí,"Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",787421,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,San Luis Potosí,Fabricación de equipo de transporte,9733283,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,San Luis Potosí,Otras industrias manufactureras,64564,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,Subsectores no especificados,4212,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,Agricultura,1994710,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,Cría y explotación de animales,65422,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,"Pesca, caza y captura",0,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,"Minería de minerales metálicos y no metálicos, excepto petróleo y gas",23168,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,Industria alimentaria,508634,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,Industria de las bebidas y del tabaco,37009,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,Fabricación de insumos textiles y acabado de textiles,972,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,Industria de la madera,11,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,Industria del papel,7642,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,Industria química,1815,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,Industria del plástico y del hule,10084,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,Fabricación de productos metálicos,96830,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,Fabricación de maquinaria y equipo,23722,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sinaloa,Fabricación de equipo de transporte,131022,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Subsectores no especificados,10277,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Agricultura,1836184,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Cría y explotación de animales,449587,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,"Pesca, caza y captura",0,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,"Minería de minerales metálicos y no metálicos, excepto petróleo y gas",2336728,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Industria alimentaria,475160,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Industria de las bebidas y del tabaco,485303,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,"Fabricación de productos textiles, excepto prendas de vestir",12993,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Fabricación de prendas de vestir,78681,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Industria de la madera,451,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Industria del papel,121036,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Impresión e industrias conexas,29758,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Industria química,563614,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Industria del plástico y del hule,184836,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Fabricación de productos a base de minerales no metálicos,14070,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Industrias metálicas básicas,1279273,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Fabricación de productos metálicos,558993,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Fabricación de maquinaria y equipo,244422,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,"Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",2052889,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,"Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",1085104,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Fabricación de equipo de transporte,4274753,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,"Fabricación de muebles, colchones y persianas",195602,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Sonora,Otras industrias manufactureras,1445693,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tabasco,Subsectores no especificados,7672,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tabasco,Agricultura,51415,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tabasco,Cría y explotación de animales,0,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tabasco,"Pesca, caza y captura",8036,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tabasco,Extracción de petróleo y gas,3828239,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tabasco,Industria alimentaria,64290,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tabasco,Industria de las bebidas y del tabaco,2636,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tabasco,Industria química,154857,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Subsectores no especificados,124232,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Agricultura,235985,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Cría y explotación de animales,53840,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Extracción de petróleo y gas,113809,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Industria alimentaria,131502,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Industria de las bebidas y del tabaco,58779,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,"Fabricación de productos textiles, excepto prendas de vestir",46438,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Fabricación de prendas de vestir,31005,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Industria de la madera,680,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Industria del papel,154735,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Impresión e industrias conexas,133589,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Industria química,1744998,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Industria del plástico y del hule,664512,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Fabricación de productos a base de minerales no metálicos,308755,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Industrias metálicas básicas,32405,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Fabricación de productos metálicos,677255,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Fabricación de maquinaria y equipo,2981032,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,"Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",7342436,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,"Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",2920196,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Fabricación de equipo de transporte,6623588,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,"Fabricación de muebles, colchones y persianas",525219,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tamaulipas,Otras industrias manufactureras,1831221,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tlaxcala,Subsectores no especificados,12481,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tlaxcala,Agricultura,126,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tlaxcala,"Pesca, caza y captura",0,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tlaxcala,Fabricación de insumos textiles y acabado de textiles,45681,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tlaxcala,Fabricación de prendas de vestir,77752,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tlaxcala,Industria del papel,60736,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tlaxcala,Industria química,153291,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tlaxcala,Industria del plástico y del hule,96681,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tlaxcala,Fabricación de productos a base de minerales no metálicos,530802,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tlaxcala,Industrias metálicas básicas,29682,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tlaxcala,Fabricación de maquinaria y equipo,34052,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tlaxcala,"Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",181497,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Tlaxcala,Fabricación de equipo de transporte,225892,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Veracruz de Ignacio de la Llave,Subsectores no especificados,286906,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Veracruz de Ignacio de la Llave,Agricultura,357196,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Veracruz de Ignacio de la Llave,Cría y explotación de animales,1764,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Veracruz de Ignacio de la Llave,Extracción de petróleo y gas,683683,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Veracruz de Ignacio de la Llave,Industria alimentaria,1238512,Disponible,Cifras Preliminares.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2020,Veracruz de Ignacio de la Llave,Industria de las bebidas y del tabaco,199411,Disponible,Cifras Preliminares.
